id,Date,Home,Away,Winner,Score_Home,Score_Away,FGM_Home,FGA_Home,FGM_Away,FGA_Away,3PM_Home,3PA_Home,3PM_Away,3PA_Away,FTM_Home,FTA_Home,FTM_Away,FTA_Away,REB_Home,REB_Away,OR_Home,OR_Away,DR_Home,DR_Away,ASS_Home,ASS_Away,ST_Home,ST_Away,BL_Home,BL_Away,TO_Home,TO_Away,POT_Home,POT_Away,FBP_Home,FBP_Away,PIP_Home,PIP_Away,PF_Home,PF_Away,TF_Home,TF_Away,FF_Home,FF_Away
400277831,2012-11-14,Bucks,Pacers,Bucks,99,85,38,91,30,80,3,16,5,20,20,25,20,31,54,65,14,16,32,37,24,19,11,3,8,4,6,20,24,3,18,15,44,36,22,18,0,1,1,0,
400277832,2012-11-14,Rockets,Pelicans,Rockets,100,96,36,80,34,84,10,29,8,24,18,22,20,21,51,48,7,9,33,29,19,17,3,6,7,8,12,11,19,15,5,12,42,36,17,16,0,1,0,0,
400277833,2012-11-14,Thunder,Grizzlies,Grizzlies,97,107,35,72,44,93,6,13,7,17,21,26,12,14,44,49,10,12,30,27,23,22,6,6,6,3,15,8,11,16,12,13,38,42,19,23,2,3,0,0,
400277834,2012-11-14,Timberwolves,Hornets,Hornets,87,89,31,81,38,84,5,19,4,16,20,37,9,14,65,53,19,9,34,34,20,15,7,11,11,12,17,18,17,19,12,13,44,46,14,26,0,1,0,0,
400277835,2012-11-14,Mavericks,Wizards,Mavericks,107,101,39,78,39,81,3,11,13,27,26,33,10,11,47,42,14,9,26,25,20,24,6,8,4,4,13,17,10,19,14,7,46,28,15,24,0,2,0,0,
400277836,2012-11-14,Suns,Bulls,Bulls,106,112,42,105,44,88,6,21,6,12,16,17,18,25,58,57,20,15,31,31,19,26,6,7,6,5,15,15,9,22,14,17,48,50,27,21,0,3,0,0,
400277837,2012-11-14,Clippers,Heat,Clippers,107,100,35,72,35,77,10,21,9,21,27,32,21,29,46,46,9,11,29,25,22,22,11,11,8,6,19,19,21,15,10,11,32,38,25,25,1,1,0,0,
400277838,2012-11-14,Warriors,Hawks,Warriors,92,88,33,71,34,78,5,18,7,23,21,25,13,18,56,35,10,5,34,24,23,21,7,11,1,4,23,12,15,28,12,8,46,20,22,18,1,1,0,0,
400277839,2012-11-15,Nets,Celtics,Nets,102,97,36,85,35,75,8,22,7,13,22,28,20,25,51,49,18,12,29,32,19,17,7,8,7,3,11,14,8,18,5,19,36,46,18,24,0,0,0,0,
400277840,2012-11-15,Spurs,Knicks,Knicks,100,104,38,87,39,86,8,29,11,26,16,21,15,23,60,49,13,10,35,31,21,17,4,6,7,6,13,7,5,11,15,5,44,36,20,19,0,0,0,0,
400277841,2012-11-15,Nuggets,Heat,Heat,93,98,37,88,36,77,6,20,13,27,13,19,13,16,59,42,21,5,27,24,19,24,6,5,7,9,14,11,16,17,19,6,50,24,20,14,0,0,0,0,
400277842,2012-11-16,76ers,Jazz,76ers,99,93,40,87,36,81,10,18,7,22,9,10,14,18,54,43,11,10,32,30,20,23,5,8,7,6,11,11,16,19,9,11,42,38,19,15,0,0,0,0,
400277844,2012-11-16,Pacers,Mavericks,Pacers,103,83,39,83,30,81,6,16,2,13,19,31,21,25,55,56,10,8,36,36,23,16,11,3,5,5,9,12,15,4,18,12,38,34,15,23,0,1,0,0,
400277843,2012-11-16,Pistons,Magic,Magic,106,110,44,82,44,89,2,8,7,17,16,20,15,17,40,49,6,14,24,30,21,27,8,7,4,3,14,15,20,11,14,4,64,52,18,17,1,0,0,0,
400277845,2012-11-16,Pelicans,Thunder,Thunder,95,110,33,78,40,74,7,12,14,29,22,28,16,20,46,43,15,7,25,29,23,31,7,7,4,7,12,14,19,11,8,13,36,30,20,24,1,1,0,0,
400277846,2012-11-16,Timberwolves,Warriors,Warriors,98,106,34,79,43,85,7,18,2,15,23,29,18,26,44,57,11,17,23,33,19,21,6,3,12,5,12,16,21,17,5,5,22,58,23,26,1,1,0,0,
400277847,2012-11-16,Grizzlies,Knicks,Grizzlies,105,95,37,76,37,72,5,15,5,19,26,32,16,21,46,39,12,10,23,24,15,18,7,7,6,6,14,13,21,17,14,8,42,42,24,26,2,4,0,1,
400277848,2012-11-16,Kings,Hawks,Hawks,96,112,39,85,42,76,8,20,8,15,10,14,20,27,44,47,10,10,27,32,25,24,11,8,0,5,14,15,19,16,17,16,48,54,22,14,2,0,0,0,
400277849,2012-11-16,Trail Blazers,Rockets,Trail Blazers,119,117,44,86,41,88,10,25,9,25,21,29,26,31,48,54,10,16,27,31,21,24,4,9,8,3,16,18,22,22,11,24,32,50,24,29,0,0,0,0,
400277850,2012-11-16,Lakers,Suns,Lakers,114,102,42,89,45,92,8,21,5,14,22,28,7,15,57,51,17,12,31,26,25,27,7,8,9,8,12,15,26,19,17,21,48,64,15,25,3,2,0,0,
400277851,2012-11-17,Celtics,Raptors,Celtics,107,89,43,76,30,70,6,15,8,22,15,19,21,31,44,43,7,9,30,26,37,22,7,7,2,4,13,15,21,15,1,11,38,36,23,23,1,0,0,0,
400277853,2012-11-17,Wizards,Jazz,Jazz,76,83,31,85,31,82,5,16,2,9,9,12,19,27,49,67,16,26,28,34,18,18,10,7,6,6,15,19,25,14,16,13,34,32,20,13,1,0,1,0,
400277854,2012-11-17,Hornets,Grizzlies,Grizzlies,87,94,32,85,31,80,4,13,2,14,19,28,30,34,61,54,15,12,31,32,17,17,7,10,5,7,18,16,12,25,24,18,42,44,25,23,1,1,0,0,
400277855,2012-11-17,Cavaliers,Mavericks,Mavericks,95,103,36,96,38,74,8,25,10,23,15,20,17,20,54,50,13,8,25,34,21,26,12,6,4,14,11,22,30,5,10,16,40,32,15,19,2,1,0,0,
400277856,2012-11-17,Bucks,Pelicans,Bucks,117,113,43,93,41,77,13,25,10,21,18,24,21,22,51,42,16,8,25,28,28,32,9,4,4,2,12,20,25,16,14,11,48,42,18,26,0,0,0,0,
400277857,2012-11-17,Spurs,Nuggets,Spurs,126,100,47,88,39,78,16,27,4,11,16,20,18,26,46,46,14,12,26,27,33,19,11,8,6,2,14,22,24,18,8,18,46,54,21,19,0,0,0,0,
400277852,2012-11-17,Clippers,Bulls,Clippers,101,80,37,75,30,89,5,16,2,14,22,30,18,22,51,58,10,21,31,24,21,18,10,7,10,4,14,16,20,16,26,10,48,36,20,20,0,1,0,0,
400277858,2012-11-17,Suns,Heat,Heat,88,97,34,79,38,71,5,18,8,19,15,21,13,19,45,45,9,4,29,32,16,20,13,10,3,3,17,19,21,22,16,18,40,36,18,21,1,0,0,0,
400277859,2012-11-18,Knicks,Pacers,Knicks,88,76,33,90,28,71,7,25,8,20,15,19,12,18,56,54,15,9,33,38,19,21,9,4,4,7,9,19,18,5,4,12,32,30,15,18,1,0,0,0,
400277860,2012-11-18,Raptors,Magic,Raptors,97,86,38,80,32,80,7,18,4,13,14,23,18,21,49,53,10,8,30,32,22,18,8,2,6,1,10,16,13,10,7,2,38,30,21,22,1,1,0,0,
400277861,2012-11-18,76ers,Cavaliers,76ers,86,79,34,80,30,84,9,20,5,20,9,12,14,15,52,52,9,18,32,30,27,14,8,6,9,4,12,16,11,10,15,6,24,44,15,16,0,0,0,0,
400277862,2012-11-18,Kings,Nets,Nets,90,99,37,80,36,75,6,18,5,17,10,19,22,25,57,37,15,7,27,26,13,22,6,8,4,6,17,10,14,22,15,2,52,40,24,18,2,1,0,0,
400277863,2012-11-18,Thunder,Warriors,Thunder,119,109,42,83,43,82,13,20,5,16,22,26,18,22,46,42,10,8,30,27,31,23,9,8,3,4,12,13,18,14,26,12,32,58,16,18,0,0,0,0,
400277864,2012-11-18,Pistons,Celtics,Pistons,103,83,39,72,32,71,4,11,4,17,21,26,15,19,45,36,7,7,32,23,23,12,8,7,1,0,17,18,23,11,20,4,44,30,22,21,1,2,0,0,
400277865,2012-11-18,Trail Blazers,Bulls,Trail Blazers,102,94,39,79,37,75,9,22,4,16,15,20,16,18,42,43,10,6,24,29,15,25,8,9,1,3,16,19,26,21,16,15,34,54,17,20,0,1,0,0,
400277866,2012-11-18,Lakers,Rockets,Lakers,119,108,46,85,44,90,9,20,9,23,18,28,11,18,51,51,9,11,32,31,27,30,10,8,3,1,13,15,22,13,23,21,60,56,15,22,2,1,0,0,
400277867,2012-11-19,Wizards,Pacers,Pacers,89,96,31,87,34,70,4,17,3,19,23,31,25,29,50,54,14,8,22,38,13,20,10,5,2,10,10,21,18,9,12,8,28,42,27,27,3,1,0,0,
400277868,2012-11-19,Hornets,Bucks,Hornets,102,98,36,82,44,93,3,11,2,16,27,30,8,11,53,48,11,9,33,30,22,26,7,5,5,12,17,14,22,12,13,17,40,54,14,27,0,0,0,0,
400277869,2012-11-19,Hawks,Magic,Hawks,81,72,34,89,31,82,5,25,2,10,8,13,8,14,56,61,11,11,37,44,18,17,12,6,4,5,15,19,24,13,19,13,46,34,18,19,0,0,0,0,
400277870,2012-11-19,Grizzlies,Nuggets,Nuggets,92,97,36,78,36,81,6,17,5,15,14,17,20,28,42,56,12,21,21,26,23,21,10,9,4,3,17,17,29,20,20,10,44,50,20,15,1,0,0,0,
400277871,2012-11-19,Mavericks,Warriors,Warriors,101,105,37,86,37,91,10,21,9,24,17,24,22,30,50,68,7,19,36,43,24,19,12,10,11,2,17,21,19,21,16,17,26,36,22,24,0,0,0,0,
400277872,2012-11-19,Spurs,Clippers,Clippers,87,92,29,82,40,85,6,20,1,12,23,28,11,19,50,61,13,17,29,35,16,13,7,7,3,7,14,17,8,18,15,10,36,56,19,20,1,1,0,0,
400277873,2012-11-19,Jazz,Rockets,Jazz,102,91,37,92,30,86,9,21,7,21,19,23,24,31,62,60,14,15,41,34,30,18,4,4,11,9,14,14,16,18,30,19,40,38,23,22,2,0,0,0,
400277874,2012-11-20,76ers,Raptors,76ers,106,98,40,85,37,82,9,24,4,16,17,19,20,29,46,55,9,12,32,36,25,28,6,2,10,5,8,11,15,10,22,16,36,40,23,20,1,0,0,0,
400277875,2012-11-20,Pelicans,Knicks,Knicks,80,102,29,69,37,83,8,18,14,36,14,21,14,19,39,59,5,13,31,36,16,19,2,6,3,3,13,10,9,16,4,10,30,20,21,20,0,1,0,0,
400277876,2012-11-20,Lakers,Nets,Lakers,95,90,35,73,34,82,6,21,7,23,19,37,15,21,60,50,8,14,35,32,23,24,5,7,5,3,11,14,17,15,7,26,36,26,18,26,0,0,0,0,
400277877,2012-11-21,Hornets,Raptors,Hornets,98,97,36,86,37,80,3,19,9,23,23,28,14,20,58,46,9,9,28,27,21,23,7,5,9,8,14,14,21,16,16,13,50,42,21,25,3,1,0,0,
400277878,2012-11-21,Magic,Pistons,Magic,90,74,36,83,28,85,5,20,3,17,13,18,15,22,64,52,9,13,44,35,24,15,3,5,5,2,15,15,14,12,17,15,46,40,23,16,1,0,0,0,
400277879,2012-11-21,Cavaliers,76ers,Cavaliers,92,83,35,86,31,86,13,23,4,17,9,14,17,22,65,51,15,11,40,28,17,18,3,12,6,11,18,7,2,14,8,6,32,32,14,16,1,0,0,0,
400277880,2012-11-21,Pacers,Pelicans,Pacers,115,107,40,92,39,92,15,27,6,10,20,28,23,27,61,56,17,16,32,32,26,17,6,3,16,7,9,9,11,8,21,7,42,34,24,26,1,2,0,0,
400277881,2012-11-21,Celtics,Spurs,Spurs,100,112,41,77,45,77,3,8,8,16,15,17,14,19,27,48,1,6,24,35,21,26,9,8,5,2,12,18,18,14,13,10,34,58,18,17,0,1,0,0,
400277882,2012-11-21,Hawks,Wizards,Hawks,101,100,40,92,38,89,9,25,7,20,12,21,17,24,52,67,10,19,27,39,30,20,12,8,5,6,14,23,20,12,17,10,54,40,25,27,0,0,0,0,
400277883,2012-11-21,Heat,Bucks,Heat,113,106,41,86,46,109,8,18,5,29,23,33,9,12,65,56,12,16,42,31,25,18,7,9,4,3,17,11,9,23,15,17,50,52,13,21,0,3,0,0,
400277884,2012-11-21,Thunder,Clippers,Thunder,117,111,36,79,40,93,11,23,7,20,34,39,24,33,55,55,12,17,32,28,20,19,12,16,5,5,19,15,17,19,13,12,38,54,24,27,2,0,0,0,
400277885,2012-11-21,Rockets,Bulls,Rockets,93,89,32,74,38,95,7,19,2,16,22,31,11,19,54,62,10,16,35,32,15,20,8,11,6,7,23,15,16,21,14,13,40,38,18,22,0,3,0,0,
400277886,2012-11-21,Timberwolves,Nuggets,Nuggets,94,101,34,89,35,79,10,28,9,21,16,25,22,26,56,56,17,14,28,35,19,16,11,5,4,8,15,20,21,16,5,6,36,48,21,24,2,1,0,0,
400277887,2012-11-21,Mavericks,Knicks,Mavericks,114,111,42,85,39,77,13,29,15,31,17,21,18,22,49,40,11,5,31,32,22,25,8,10,1,2,14,14,14,20,20,16,34,42,18,17,0,0,0,0,
400277888,2012-11-21,Suns,Trail Blazers,Suns,114,87,46,77,31,77,7,17,5,19,15,18,20,26,40,46,7,13,28,19,22,14,12,7,3,2,13,22,27,14,16,9,54,24,18,21,5,0,0,0,
400277889,2012-11-21,Kings,Lakers,Kings,113,97,44,81,29,65,7,15,12,26,18,22,27,39,47,42,9,6,32,27,23,16,9,6,4,4,17,20,25,23,13,4,50,22,27,22,0,0,0,1,
400277890,2012-11-21,Warriors,Nets,Warriors,102,93,40,75,38,83,7,15,6,23,15,19,11,15,50,38,12,14,31,21,24,26,3,7,1,6,16,11,10,15,17,5,44,52,17,16,1,2,0,0,
400277891,2012-11-23,Hornets,Hawks,Hawks,91,101,31,83,42,78,8,22,11,22,21,26,6,14,49,52,7,7,29,34,17,29,16,6,9,15,15,22,22,19,14,24,38,50,15,18,0,0,0,0,
400277892,2012-11-23,Magic,Cavaliers,Magic,108,104,40,80,37,87,11,21,8,26,17,20,22,30,46,55,12,17,24,21,21,19,5,8,3,1,18,13,22,22,7,8,40,40,30,24,1,1,0,0,
400277893,2012-11-23,Celtics,Thunder,Celtics,108,100,39,80,37,79,9,17,6,24,21,24,20,24,44,46,8,8,28,32,28,22,10,6,1,7,16,17,17,14,14,9,36,46,23,23,0,0,0,0,
400277894,2012-11-23,Nets,Clippers,Nets,86,76,34,73,29,72,5,13,4,17,13,19,14,22,44,52,11,17,24,28,19,15,6,8,3,7,16,20,19,16,0,17,42,34,22,22,1,2,0,0,
400277895,2012-11-23,Pistons,Raptors,Pistons,91,90,36,78,32,78,4,13,6,18,15,26,20,25,58,46,15,9,31,28,17,20,4,6,2,6,15,11,8,21,8,4,52,26,22,23,0,2,0,0,
400277896,2012-11-23,Pacers,Spurs,Spurs,97,104,38,92,41,83,7,16,2,17,14,21,20,22,58,47,19,6,30,31,27,19,1,8,5,2,14,10,9,18,8,7,36,48,23,21,2,1,0,0,
400277897,2012-11-23,Grizzlies,Lakers,Grizzlies,106,98,38,75,33,74,6,11,12,27,24,30,20,24,51,37,13,11,26,17,23,19,10,6,3,5,17,18,29,24,10,8,40,24,26,28,0,0,0,0,
400277898,2012-11-23,Rockets,Knicks,Rockets,131,103,46,89,37,86,14,25,17,39,25,28,12,14,57,40,11,6,38,24,22,22,8,8,6,9,14,16,23,19,23,12,54,36,17,21,0,1,0,1,
400277899,2012-11-23,Nuggets,Warriors,Nuggets,102,91,40,84,35,80,5,19,7,17,17,30,14,18,52,54,11,8,28,37,21,22,9,8,7,5,12,14,15,10,19,7,58,34,18,30,0,0,0,0,
400277900,2012-11-23,Jazz,Kings,Jazz,104,102,36,83,40,80,3,15,10,17,29,33,12,16,48,47,17,6,26,25,27,21,7,5,6,3,11,14,13,10,31,11,42,40,22,23,0,1,0,0,
400277901,2012-11-23,Suns,Pelicans,Suns,111,108,44,90,40,78,11,25,13,26,12,19,15,18,42,52,10,6,25,35,28,27,10,8,5,6,10,19,22,15,14,21,46,42,19,24,0,1,0,0,
400277902,2012-11-23,Trail Blazers,Timberwolves,Trail Blazers,103,95,42,78,32,78,11,25,3,18,8,18,28,37,42,59,6,17,27,30,24,15,7,10,6,2,12,14,20,12,5,8,34,40,26,21,3,1,0,0,
400277903,2012-11-24,76ers,Thunder,Thunder,109,116,45,91,39,88,7,20,6,21,12,17,32,37,53,52,12,18,31,24,31,21,7,11,4,5,16,12,11,22,13,19,38,44,28,20,1,0,0,0,
400277904,2012-11-24,Wizards,Hornets,Hornets,106,108,34,93,34,83,6,27,12,28,32,39,28,36,68,55,18,5,35,35,21,20,11,12,5,5,20,17,18,24,17,14,34,30,28,33,0,1,0,0,
400277905,2012-11-24,Hawks,Clippers,Hawks,104,93,38,75,32,75,7,17,8,19,21,26,21,25,48,41,8,7,31,30,26,19,5,13,2,3,19,15,21,23,19,13,46,30,18,22,0,2,0,0,
400277906,2012-11-24,Heat,Cavaliers,Heat,110,108,36,69,35,79,9,19,14,31,29,37,24,33,51,43,9,10,30,22,21,21,5,9,5,0,18,11,13,22,6,8,36,34,25,29,0,0,0,0,
400277907,2012-11-24,Mavericks,Lakers,Lakers,89,115,34,92,40,82,10,28,12,22,11,20,23,34,47,73,9,11,30,50,22,21,9,11,6,4,15,19,15,22,20,17,36,50,28,23,0,0,0,0,
400277908,2012-11-24,Bucks,Bulls,Bulls,86,93,38,88,32,82,3,17,4,16,7,10,25,26,47,57,10,20,30,34,20,17,10,4,10,2,10,16,15,7,9,7,34,36,20,18,2,1,0,0,
400277909,2012-11-24,Kings,Jazz,Kings,108,97,40,74,32,79,6,16,11,25,22,32,22,30,47,52,14,17,23,21,19,23,8,11,2,4,14,18,28,17,9,16,56,36,20,26,3,0,0,0,
400277910,2012-11-24,Warriors,Timberwolves,Warriors,96,85,33,78,33,86,6,21,5,27,24,29,14,19,56,52,13,11,35,28,18,25,1,8,3,3,13,11,10,8,19,15,36,46,25,24,1,1,0,0,
400277911,2012-11-25,Raptors,Spurs,Spurs,106,111,40,110,44,103,6,24,8,27,20,24,15,19,74,63,17,7,44,45,21,25,6,4,8,5,13,12,15,20,9,9,58,54,25,18,0,0,0,0,
400277912,2012-11-25,Knicks,Pistons,Knicks,121,100,38,79,37,78,17,33,9,20,28,31,17,22,43,47,10,10,27,28,24,20,13,6,4,4,11,20,33,13,18,17,24,46,19,22,1,1,0,0,
400277913,2012-11-25,Nets,Trail Blazers,Nets,98,85,39,92,34,78,5,17,7,17,15,21,10,13,61,45,17,9,31,25,26,22,10,8,9,6,12,18,18,11,9,8,52,34,11,19,1,2,0,0,
400277914,2012-11-25,76ers,Suns,76ers,104,101,39,81,39,83,9,19,4,11,17,23,19,20,43,50,6,9,27,32,23,24,4,3,4,5,8,12,14,12,7,10,34,42,18,23,1,0,0,0,
400277915,2012-11-25,Magic,Celtics,Celtics,110,116,41,90,47,105,11,26,7,18,17,19,15,19,49,64,10,17,32,34,20,26,9,9,8,2,19,15,15,23,14,19,34,60,19,22,0,0,0,0,
400277916,2012-11-25,Nuggets,Pelicans,Nuggets,102,84,40,75,33,85,5,13,6,13,17,21,12,20,48,51,9,15,32,25,27,23,9,6,12,6,15,14,26,13,25,9,58,38,20,18,1,0,0,0,
400277917,2012-11-26,Wizards,Spurs,Spurs,92,118,37,90,45,80,4,14,13,23,14,17,15,20,45,51,15,10,25,33,14,32,10,4,2,5,11,15,16,12,8,14,30,42,18,15,0,0,0,0,
400431053,2012-11-26,Nets,Knicks,Nets,96,89,37,91,33,85,9,28,6,21,13,19,17,24,59,60,18,17,32,33,23,14,5,9,7,2,13,14,21,14,12,10,48,40,21,24,0,0,0,0,
400277918,2012-11-26,Pistons,Trail Blazers,Pistons,108,101,42,80,36,85,9,15,6,19,15,22,23,31,54,48,12,17,35,25,26,23,6,10,5,9,17,11,14,23,19,8,56,36,25,24,0,2,0,0,
400277919,2012-11-26,Bulls,Bucks,Bucks,92,93,35,80,39,85,5,11,3,15,17,19,12,19,49,51,14,13,26,23,21,23,8,4,6,12,15,12,15,19,13,14,30,40,21,17,1,0,0,0,
400277920,2012-11-26,Grizzlies,Cavaliers,Grizzlies,84,78,33,71,31,76,4,11,4,16,14,18,12,15,41,49,10,14,23,27,16,12,8,10,5,5,15,18,16,18,8,7,44,36,15,23,0,1,0,0,
400277921,2012-11-26,Thunder,Hornets,Thunder,114,69,40,78,23,79,13,27,6,22,21,23,17,22,60,41,9,11,45,26,31,12,3,9,7,4,16,13,15,12,13,5,44,22,21,19,0,0,0,0,
400277922,2012-11-26,Jazz,Nuggets,Jazz,105,103,36,78,40,73,8,22,5,14,25,34,18,32,47,51,13,13,18,25,19,22,9,6,6,5,14,17,25,23,12,18,40,66,30,26,3,4,0,0,
400277923,2012-11-26,Clippers,Pelicans,Pelicans,98,105,37,79,36,71,18,37,15,25,6,11,18,23,41,46,8,7,24,29,26,23,11,6,5,3,15,15,14,22,8,10,24,30,26,19,2,0,2,0,
400277924,2012-11-27,76ers,Mavericks,76ers,100,98,35,75,37,81,6,14,5,19,24,32,19,22,51,44,13,9,27,28,22,23,9,11,3,1,17,15,25,28,13,8,40,42,25,22,0,0,0,0,
400277925,2012-11-27,Cavaliers,Suns,Suns,78,91,30,84,37,79,2,15,6,17,16,22,11,18,61,48,14,7,31,32,21,22,9,10,4,8,19,15,12,14,10,22,28,42,21,19,1,2,0,0,
400277926,2012-11-27,Rockets,Raptors,Rockets,117,101,44,83,42,86,13,26,8,23,16,21,9,12,47,44,12,11,33,28,30,25,11,6,1,2,14,16,27,16,21,16,46,48,15,15,0,0,0,0,
400277927,2012-11-27,Kings,Timberwolves,Timberwolves,89,97,37,84,38,83,6,17,6,22,9,14,15,18,44,56,8,12,28,39,21,25,11,8,6,8,14,17,22,15,18,12,44,46,19,16,0,0,0,0,
400277928,2012-11-27,Lakers,Pacers,Pacers,77,79,24,76,29,79,6,28,4,19,23,43,17,27,70,62,15,10,41,40,13,17,10,9,5,6,21,17,12,16,6,16,32,38,25,32,2,2,0,0,
400277929,2012-11-28,Wizards,Trail Blazers,Wizards,84,82,31,71,30,86,5,12,10,31,17,19,12,18,50,54,8,18,34,27,18,14,7,10,2,3,17,11,13,15,10,1,18,24,19,20,0,0,0,0,
400277930,2012-11-28,Magic,Spurs,Spurs,89,110,41,95,44,84,2,15,11,25,5,8,11,15,53,48,18,8,28,31,16,26,8,12,3,9,17,16,12,16,11,25,50,50,14,8,0,0,0,0,
400277931,2012-11-28,Celtics,Nets,Nets,83,95,32,75,33,82,1,7,10,24,18,24,19,29,49,59,8,17,32,33,14,21,7,12,6,3,17,16,18,14,3,7,42,38,24,24,2,5,0,0,
400277932,2012-11-28,Hawks,Hornets,Hawks,94,91,36,90,30,76,12,32,12,24,10,15,19,23,52,57,15,9,29,36,28,18,9,6,9,7,9,17,17,10,11,12,32,26,18,21,0,0,0,0,
400277933,2012-11-28,Pistons,Suns,Pistons,117,77,40,76,28,82,12,16,6,21,25,35,15,20,55,50,8,13,35,26,28,11,9,7,5,5,12,19,25,6,15,8,34,32,19,23,1,4,0,0,
400277934,2012-11-28,Bulls,Mavericks,Bulls,101,78,34,69,28,81,6,10,4,18,27,33,18,20,56,40,10,11,34,19,24,18,8,10,6,6,21,14,15,15,7,6,32,32,19,26,1,3,0,0,
400277935,2012-11-28,Bucks,Knicks,Knicks,88,102,33,72,35,73,5,13,11,21,17,21,21,25,42,43,5,8,31,30,24,18,8,11,4,1,18,15,22,21,16,13,32,30,20,20,0,0,0,0,
400277936,2012-11-28,Grizzlies,Raptors,Grizzlies,103,82,38,80,29,74,8,18,5,17,19,28,19,24,60,41,12,7,34,26,28,11,10,5,7,5,13,17,20,17,19,7,46,32,19,29,3,1,0,1,
400277937,2012-11-28,Pelicans,Jazz,Jazz,84,96,31,73,31,63,5,21,6,11,17,21,28,38,40,48,12,6,26,33,15,24,4,11,1,4,19,16,17,18,8,11,44,38,27,25,0,0,0,0,
400277938,2012-11-28,Thunder,Rockets,Thunder,120,98,47,87,36,87,9,22,8,21,17,22,18,30,56,52,15,16,31,22,26,20,10,11,11,2,16,16,17,18,10,12,48,44,22,16,2,0,0,0,
400277939,2012-11-28,Clippers,Timberwolves,Clippers,101,95,37,81,31,82,4,19,6,22,23,26,27,35,42,64,11,21,24,31,28,18,11,5,6,6,10,20,19,15,22,12,54,38,25,25,3,0,0,0,
400277940,2012-11-29,Heat,Spurs,Heat,105,100,42,86,36,80,5,13,10,30,16,19,18,24,42,55,7,11,30,34,22,22,11,5,2,2,10,20,19,10,9,12,46,42,18,20,0,1,0,0,
400277941,2012-11-29,Warriors,Nuggets,Warriors,106,105,44,86,38,84,8,18,10,21,10,13,19,24,48,48,9,10,34,30,29,25,10,9,5,7,16,15,10,14,14,23,36,44,22,16,0,1,0,0,
400277942,2012-11-30,Raptors,Suns,Raptors,101,97,39,81,37,77,8,14,6,16,15,22,17,19,50,41,10,4,31,30,24,28,7,6,4,8,13,14,20,15,13,10,46,46,20,20,1,0,0,0,
400277943,2012-11-30,Hornets,76ers,76ers,98,104,39,83,44,86,8,17,8,17,12,18,8,10,51,43,13,13,28,26,25,26,5,5,6,6,13,11,15,13,19,4,50,56,10,18,0,0,0,0,
400277944,2012-11-30,Magic,Nets,Nets,86,98,35,78,38,83,1,11,11,20,15,19,11,13,47,47,8,11,28,30,20,22,5,4,2,6,9,8,6,10,8,10,48,40,19,17,0,0,0,0,
400277945,2012-11-30,Celtics,Trail Blazers,Celtics,96,78,36,73,24,69,6,16,3,15,18,20,27,37,44,50,5,10,31,27,20,12,16,12,4,4,21,23,18,19,20,12,36,30,27,19,3,1,0,0,
400277946,2012-11-30,Knicks,Wizards,Knicks,108,87,43,81,35,78,12,29,5,18,10,15,12,21,43,52,3,13,29,29,24,11,7,5,1,4,8,17,16,11,6,2,38,44,20,14,0,1,0,0,
400277947,2012-11-30,Hawks,Cavaliers,Cavaliers,111,113,38,78,41,85,12,20,10,23,23,32,21,22,38,56,10,18,18,31,25,21,12,8,5,3,12,19,20,16,16,18,42,46,18,25,2,0,0,0,
400277948,2012-11-30,Grizzlies,Pistons,Grizzlies,90,78,34,85,29,72,4,12,4,16,18,21,16,20,46,55,11,11,28,35,20,15,11,7,5,5,12,22,31,10,15,14,48,40,22,20,0,0,0,0,
400277949,2012-11-30,Thunder,Jazz,Thunder,106,94,39,75,38,92,4,9,7,23,24,33,11,12,57,43,16,21,31,19,21,24,11,9,14,8,21,19,25,20,13,12,52,38,19,21,1,1,0,0,
400277950,2012-11-30,Timberwolves,Bucks,Timberwolves,95,85,34,87,34,93,8,19,5,18,19,27,12,16,67,57,16,13,40,34,15,14,6,10,6,14,16,12,16,17,16,18,26,42,13,24,0,0,0,0,
400277951,2012-11-30,Kings,Pacers,Pacers,92,97,32,75,37,85,6,17,9,26,22,25,14,19,50,49,8,10,34,31,15,27,6,7,4,6,13,9,6,20,8,18,36,36,19,19,0,1,0,0,
400277952,2012-11-30,Lakers,Nuggets,Lakers,122,103,47,87,40,86,17,33,8,24,11,17,15,22,52,47,15,13,31,25,33,22,11,8,6,1,15,16,24,16,20,10,48,60,22,19,1,0,0,0,
400277953,2012-12-01,Heat,Nets,Heat,102,89,40,78,33,75,7,20,6,28,15,19,17,27,38,56,8,9,27,29,20,20,12,6,3,4,10,19,24,12,19,8,52,36,25,21,2,2,0,0,
400277954,2012-12-01,Cavaliers,Trail Blazers,Trail Blazers,117,118,43,99,46,94,13,35,9,25,18,22,17,21,63,49,15,12,33,29,32,25,6,7,4,9,18,14,15,17,8,14,40,56,21,21,0,0,0,0,
400277955,2012-12-01,Bulls,76ers,Bulls,93,88,38,81,36,82,4,7,3,12,13,21,13,18,59,43,12,11,38,26,28,17,4,10,6,5,13,11,8,18,4,13,38,34,16,19,1,2,0,0,
400277956,2012-12-01,Pelicans,Thunder,Thunder,79,100,30,81,40,79,6,24,7,16,13,18,13,17,51,48,16,11,27,34,18,21,7,10,5,12,17,14,7,20,4,18,34,52,16,17,1,0,0,0,
